,ndwi,mndwi,ndci,date
351,-0.1778663595470881,-0.0884835513065766,-0.0460152016534587,2018-12-18
356,-0.2068921756352067,-0.1154326005365068,-0.0527874386437345,2018-12-23
361,-0.2076468932310007,-0.1212934290196949,-0.0464233176891498,2018-12-28
