date,Suspended Matter,Year,Month,Day
2018-07-27,0.6015794678697797,2018,07,27
2018-07-28,0.6015794678697797,2018,07,28
2018-07-29,0.6015794678697797,2018,07,29
2018-07-30,0.6205379251589802,2018,07,30
2018-07-31,0.5498344303267998,2018,07,31
2018-08-02,0.5894007003212122,2018,08,02
2018-08-03,0.5908978565877638,2018,08,03
2018-08-04,0.5908978565877638,2018,08,04
2018-08-05,0.5908978565877638,2018,08,05
2018-08-06,0.6137390613728695,2018,08,06
2018-08-07,0.6276935296910041,2018,08,07
2018-08-08,0.6276935296910041,2018,08,08
2018-08-09,0.6276935296910041,2018,08,09
2018-08-10,0.6269476898726034,2018,08,10
2018-08-11,0.6354357233344459,2018,08,11
2018-08-12,0.6354357233344459,2018,08,12
2018-08-13,0.6354357233344459,2018,08,13
2018-08-14,0.6166187129622346,2018,08,14
2018-08-15,0.6031792631850065,2018,08,15
2018-08-16,0.6031792631850065,2018,08,16
2018-08-17,0.6031792631850065,2018,08,17
2018-08-18,0.6053215432020456,2018,08,18
2018-08-19,0.6265277773918303,2018,08,19
2018-08-20,0.6265277773918303,2018,08,20
2018-08-21,0.6265277773918303,2018,08,21
2018-08-22,0.6240988591344239,2018,08,22
2018-08-23,0.6272484717773164,2018,08,23
2018-08-24,0.6272484717773164,2018,08,24
2018-08-25,0.6272484717773164,2018,08,25
2018-08-26,0.6270653130730494,2018,08,26
2018-08-27,0.6346355031787665,2018,08,27
2018-08-28,0.6346355031787665,2018,08,28
2018-08-29,0.6263920851873426,2018,08,29
2018-08-30,0.622943781199514,2018,08,30
2018-09-02,0.6298557821757435,2018,09,02
2018-09-03,0.629282336653607,2018,09,03
2018-09-06,0.5718389376318476,2018,09,06
2018-09-07,0.6285950294109779,2018,09,07
2018-09-10,0.6324444702609393,2018,09,10
2018-09-11,0.5744017541341752,2018,09,11
2018-09-14,0.5771612434967068,2018,09,14
2018-09-15,0.5230583314778892,2018,09,15
2018-09-18,0.5273386768611552,2018,09,18
2018-09-19,0.5414563902540533,2018,09,19
2018-09-22,0.5367041400476887,2018,09,22
2018-09-23,0.6265428830368571,2018,09,23
2018-09-25,0.6241795927340017,2018,09,25
2018-09-26,0.5372933370245725,2018,09,26
2018-09-29,0.5154519843182526,2018,09,29
2018-09-30,0.5222354705414576,2018,09,30
2018-10-03,0.513134910282974,2018,10,03
2018-10-04,0.5132195583498823,2018,10,04
2018-10-07,0.5164213177865455,2018,10,07
2018-10-08,0.5081582093925927,2018,10,08
2018-10-11,0.5364510415745483,2018,10,11
2018-10-12,0.5372955350199006,2018,10,12
2018-10-15,0.5361470328866356,2018,10,15
2018-10-16,0.5570101877161803,2018,10,16
2018-10-19,0.5500243126223275,2018,10,19
2018-10-20,0.5490109530901737,2018,10,20
2018-10-22,0.5542154327676587,2018,10,22
2018-10-23,0.5806921485764057,2018,10,23
2018-10-26,0.5578853577204415,2018,10,26
2018-10-27,0.5703128441115544,2018,10,27
2018-10-30,0.5639131687969623,2018,10,30
2018-10-31,0.5511322924595877,2018,10,31
2018-11-02,0.5815298450167753,2018,11,02
2018-11-03,0.5399299884382207,2018,11,03
2018-11-04,0.5819758508816779,2018,11,04
2018-11-06,0.5637181724982224,2018,11,06
2018-11-07,0.5454095354649435,2018,11,07
2018-11-08,0.5533556110920441,2018,11,08
2018-11-10,0.5546076642293899,2018,11,10
2018-11-11,0.540755075623924,2018,11,11
2018-11-12,0.592802428899584,2018,11,12
2018-11-14,0.5753362819454845,2018,11,14
2018-11-15,0.5544476934471108,2018,11,15
2018-11-16,0.5734561585284015,2018,11,16
2018-11-17,0.5712124441217097,2018,11,17
2018-11-18,0.5612281490718782,2018,11,18
2018-11-19,0.5866641323161179,2018,11,19
2018-11-21,0.586954029456731,2018,11,21
2018-11-22,0.5518942591860052,2018,11,22
2018-11-23,0.5639119689088804,2018,11,23
2018-11-25,0.5712268350055109,2018,11,25
2018-11-26,0.5594670487899804,2018,11,26
2018-11-27,0.5612406460824496,2018,11,27
2018-11-29,0.5887124253358731,2018,11,29
2018-11-30,0.5610193258108045,2018,11,30
2018-12-01,0.5623690660575463,2018,12,01
2018-12-02,0.5623690660575463,2018,12,02
2018-12-03,0.5767557584277184,2018,12,03
2018-12-04,0.5459324900468719,2018,12,04
2018-12-05,0.5974687581450001,2018,12,05
2018-12-06,0.6012528381836773,2018,12,06
2018-12-07,0.5699326364028398,2018,12,07
2018-12-08,0.5358969439902431,2018,12,08
2018-12-09,0.5803186955163407,2018,12,09
2018-12-10,0.578049647317238,2018,12,10
2018-12-11,0.5779482399348747,2018,12,11
2018-12-12,0.5464757367504558,2018,12,12
2018-12-13,0.5833242885479727,2018,12,13
2018-12-14,0.577129552218828,2018,12,14
2018-12-15,0.5718004232882674,2018,12,15
2018-12-16,0.5865135769452636,2018,12,16
2018-12-18,0.5675147305656184,2018,12,18
2018-12-19,0.5600357163056703,2018,12,19
2018-12-20,0.5981160813904217,2018,12,20
2018-12-22,0.5803247187515318,2018,12,22
2018-12-23,0.560163668980077,2018,12,23
2018-12-24,0.5834716549804453,2018,12,24
2018-12-26,0.5964754195871683,2018,12,26
2018-12-27,0.5729887866486607,2018,12,27
2018-12-28,0.584663761945097,2018,12,28
2018-12-29,0.584663761945097,2018,12,29
2018-12-30,0.6211672171241978,2018,12,30
2019-01-01,0.6260623031891198,2019,01,01
2019-01-02,0.6260623031891198,2019,01,02
2019-01-03,0.5872802871748402,2019,01,03
2019-01-04,0.5663406500937884,2019,01,04
2019-01-05,0.6020867679811649,2019,01,05
2019-01-06,0.599599241388269,2019,01,06
2019-01-07,0.604084321783824,2019,01,07
2019-01-08,0.5989825763427041,2019,01,08
2019-01-09,0.5810542537389144,2019,01,09
2019-01-10,0.5620099792746855,2019,01,10
2019-01-11,0.5829295534236573,2019,01,11
2019-01-12,0.6127795611773664,2019,01,12
2019-01-14,0.6033057877357059,2019,01,14
2019-01-15,0.5633203609591433,2019,01,15
2019-01-16,0.6049451370688285,2019,01,16
2019-01-18,0.6026050434558571,2019,01,18
2019-01-19,0.577446658087674,2019,01,19
2019-01-20,0.6128652687881606,2019,01,20
2019-01-22,0.6121615880680392,2019,01,22
2019-01-23,0.5878073081550997,2019,01,23
2019-01-24,0.5996284069856602,2019,01,24
2019-01-25,0.5996284069856602,2019,01,25
2019-01-26,0.6458209559608314,2019,01,26
2019-01-27,0.5574563290387138,2019,01,27
2019-01-28,0.6064921549143689,2019,01,28
2019-01-29,0.585058190602158,2019,01,29
2019-01-30,0.6136188636102557,2019,01,30
2019-01-31,0.5681526714227381,2019,01,31
2019-02-01,0.6097172175412896,2019,02,01
2019-02-02,0.6280568113732427,2019,02,02
2019-02-03,0.5939117386970479,2019,02,03
2019-02-04,0.5574504005224726,2019,02,04
2019-02-05,0.5729159131604745,2019,02,05
2019-02-06,0.5790217132439532,2019,02,06
2019-02-07,0.5929893525576886,2019,02,07
2019-02-08,0.5820587227003639,2019,02,08
2019-02-10,0.5798778662211876,2019,02,10
2019-02-11,0.5897185048297708,2019,02,11
2019-02-12,0.6117075306077363,2019,02,12
2019-02-14,0.6116750093495061,2019,02,14
2019-02-15,0.5652732756294752,2019,02,15
2019-02-16,0.5815680989053696,2019,02,16
2019-02-18,0.58056552050048,2019,02,18
2019-02-19,0.5639925991235428,2019,02,19
2019-02-20,0.5717996980191346,2019,02,20
2019-02-21,0.5717996980191346,2019,02,21
2019-02-22,0.59327639924326,2019,02,22
2019-02-23,0.5659624746697195,2019,02,23
2019-02-24,0.6051823955234472,2019,02,24
2019-02-25,0.5999732468729202,2019,02,25
2019-02-26,0.6161183669180731,2019,02,26
2019-02-27,0.6204762766165131,2019,02,27
2019-02-28,0.6032390097342248,2019,02,28
2019-03-01,0.6190321918021605,2019,03,01
2019-03-02,0.6263058872709488,2019,03,02
2019-03-03,0.5788631275290395,2019,03,03
2019-03-04,0.6303944994131678,2019,03,04
2019-03-05,0.6109232019382569,2019,03,05
2019-03-06,0.6016564452786437,2019,03,06
2019-03-07,0.625320910239987,2019,03,07
2019-03-09,0.6177380265498762,2019,03,09
2019-03-10,0.5980943030733201,2019,03,10
2019-03-11,0.6309406219145717,2019,03,11
2019-03-13,0.6278933935681148,2019,03,13
2019-03-14,0.5997125664384707,2019,03,14
2019-03-15,0.5969953110672422,2019,03,15
2019-03-17,0.6150890409518305,2019,03,17
2019-03-18,0.6032439878057987,2019,03,18
2019-03-19,0.6121200244515369,2019,03,19
2019-03-20,0.6121200244515369,2019,03,20
2019-03-21,0.6204191761994595,2019,03,21
2019-03-22,0.5833785909594345,2019,03,22
2019-03-23,0.6249170035175261,2019,03,23
2019-03-24,0.6394650734644783,2019,03,24
2019-03-25,0.6148289494473814,2019,03,25
2019-03-26,0.60005498703786,2019,03,26
2019-03-27,0.6407772732653098,2019,03,27
2019-03-28,0.6421724702718165,2019,03,28
2019-03-29,0.6534208715052676,2019,03,29
2019-03-30,0.6007259761054602,2019,03,30
2019-03-31,0.6384215205540738,2019,03,31
2019-04-01,0.6453715599995918,2019,04,01
2019-04-02,0.6340405123317328,2019,04,02
2019-04-03,0.6395724752040983,2019,04,03
2019-04-04,0.6395724752040983,2019,04,04
2019-04-05,0.6225672433295567,2019,04,05
2019-04-06,0.634052304125118,2019,04,06
2019-04-07,0.6337275678119906,2019,04,07
2019-04-08,0.6337275678119906,2019,04,08
2019-04-09,0.6208744974002117,2019,04,09
2019-04-10,0.6279109692305397,2019,04,10
2019-04-11,0.6243725641267375,2019,04,11
2019-04-12,0.6243725641267375,2019,04,12
2019-04-13,0.604439445511128,2019,04,13
2019-04-14,0.6251258536587551,2019,04,14
2019-04-15,0.6172596231744929,2019,04,15
2019-04-16,0.6188041786088383,2019,04,16
2019-04-17,0.6328077160850724,2019,04,17
2019-04-18,0.6210085351760783,2019,04,18
2019-04-19,0.6232489622817913,2019,04,19
2019-04-20,0.6225232190935162,2019,04,20
2019-04-21,0.6584397411548446,2019,04,21
2019-04-22,0.592383899897458,2019,04,22
2019-04-23,0.6456907372009831,2019,04,23
2019-04-24,0.6332123425307284,2019,04,24
2019-04-25,0.628169483133684,2019,04,25
2019-04-26,0.6098720286727494,2019,04,26
2019-04-27,0.6360080698863099,2019,04,27
2019-04-28,0.6278731003650694,2019,04,28
2019-04-29,0.6091991145937754,2019,04,29
2019-04-30,0.625853580320361,2019,04,30
2019-05-02,0.6088424976309874,2019,05,02
2019-05-03,0.5740037695304647,2019,05,03
2019-05-04,0.6353850273622438,2019,05,04
2019-05-05,0.6353850273622438,2019,05,05
2019-05-06,0.6083425589831195,2019,05,06
2019-05-07,0.6249829279757395,2019,05,07
2019-05-08,0.6229175099328271,2019,05,08
2019-05-09,0.6229175099328271,2019,05,09
2019-05-10,0.6251013763603719,2019,05,10
2019-05-11,0.6248610344610015,2019,05,11
2019-05-12,0.6244825381274828,2019,05,12
2019-05-13,0.6311077410558467,2019,05,13
2019-05-14,0.6337214643420616,2019,05,14
2019-05-15,0.6152941654883688,2019,05,15
2019-05-16,0.6305832678342996,2019,05,16
2019-05-17,0.6276655455224603,2019,05,17
2019-05-18,0.6362937085897657,2019,05,18
2019-05-19,0.595984081889171,2019,05,19
2019-05-20,0.6456675347120998,2019,05,20
2019-05-21,0.6452634202775857,2019,05,21
2019-05-22,0.6325732490539899,2019,05,22
2019-05-23,0.6124245901727938,2019,05,23
2019-05-24,0.6541665922864576,2019,05,24
2019-05-25,0.6473163339822551,2019,05,25
2019-05-26,0.6240745546274455,2019,05,26
2019-05-27,0.6270194669502375,2019,05,27
2019-05-29,0.6270194669502375,2019,05,29
2019-05-30,0.6088264594075328,2019,05,30
2019-05-31,0.5857715151935766,2019,05,31
2019-06-02,0.6175916886043072,2019,06,02
2019-06-03,0.6208590662287417,2019,06,03
2019-06-04,0.6353820281578535,2019,06,04
2019-06-06,0.6237005702100374,2019,06,06
2019-06-07,0.6228942129830287,2019,06,07
2019-06-08,0.6236675999754779,2019,06,08
2019-06-09,0.6236675999754779,2019,06,09
2019-06-10,0.6232048240556605,2019,06,10
2019-06-11,0.6141820153117535,2019,06,11
2019-06-12,0.652094012723002,2019,06,12
2019-06-13,0.6520633895109607,2019,06,13
2019-06-14,0.6282138451061852,2019,06,14
2019-06-15,0.6050764781605035,2019,06,15
2019-06-16,0.6440893152634108,2019,06,16
2019-06-17,0.6464163637176696,2019,06,17
2019-06-18,0.6259760419643506,2019,06,18
2019-06-19,0.6235015156825319,2019,06,19
2019-06-20,0.6309539174937053,2019,06,20
2019-06-21,0.6304385589547405,2019,06,21
2019-06-22,0.618756773723816,2019,06,22
2019-06-23,0.5777565653232508,2019,06,23
2019-06-25,0.6137459243660617,2019,06,25
2019-06-26,0.5944504774670062,2019,06,26
2019-06-27,0.6274481786567933,2019,06,27
2019-06-29,0.6114823400947239,2019,06,29
2019-06-30,0.6113774362454943,2019,06,30
2019-07-01,0.6359733770634897,2019,07,01
2019-07-03,0.6296771190274199,2019,07,03
2019-07-04,0.6327818132090264,2019,07,04
2019-07-05,0.6287046098276442,2019,07,05
2019-07-06,0.6287046098276442,2019,07,06
2019-07-07,0.6247475667243368,2019,07,07
2019-07-08,0.6290353678729959,2019,07,08
2019-07-09,0.6289000284561309,2019,07,09
2019-07-10,0.6307362950037136,2019,07,10
2019-07-11,0.6021073876289572,2019,07,11
2019-07-12,0.624516566507394,2019,07,12
2019-07-13,0.5956914477935601,2019,07,13
2019-07-14,0.5835174272581142,2019,07,14
2019-07-15,0.568525850757107,2019,07,15
2019-07-16,0.6141436783778058,2019,07,16
2019-07-17,0.6489323728015581,2019,07,17
2019-07-18,0.578034623578008,2019,07,18
2019-07-19,0.5567215143559149,2019,07,19
2019-07-20,0.5781060401369996,2019,07,20
2019-07-22,0.5787383628142613,2019,07,22
2019-07-23,0.4884966518407906,2019,07,23
2019-07-24,0.5208661968580284,2019,07,24
2019-07-26,0.5643998929458693,2019,07,26
2019-07-27,0.5749109525545526,2019,07,27
2019-07-28,0.6225741779774212,2019,07,28
2019-07-30,0.6318414651050489,2019,07,30
2019-07-31,0.628688432676803,2019,07,31
2019-08-01,0.6258548862334024,2019,08,01
2019-08-02,0.6258548862334024,2019,08,02
2019-08-03,0.6263076284699629,2019,08,03
2019-08-04,0.6235829819182933,2019,08,04
2019-08-05,0.6304679624314554,2019,08,05
2019-08-06,0.6289393557861631,2019,08,06
2019-08-07,0.6123521139402978,2019,08,07
2019-08-08,0.5718102100719055,2019,08,08
2019-08-09,0.6200544695381618,2019,08,09
2019-08-10,0.6236893038281629,2019,08,10
2019-08-11,0.6347061953630497,2019,08,11
2019-08-12,0.6246122228423087,2019,08,12
2019-08-13,0.6372564527643197,2019,08,13
2019-08-14,0.5745670160265189,2019,08,14
2019-08-15,0.6259150337121092,2019,08,15
2019-08-16,0.6262663819859382,2019,08,16
2019-08-18,0.6249386089431872,2019,08,18
2019-08-19,0.6268227870420335,2019,08,19
2019-08-20,0.6232759157658253,2019,08,20
2019-08-22,0.6125664291401122,2019,08,22
2019-08-23,0.607696674853253,2019,08,23
2019-08-24,0.6229847335756644,2019,08,24
2019-08-26,0.6378882000355175,2019,08,26
2019-08-27,0.6283129239005225,2019,08,27
2019-08-28,0.5466183916241416,2019,08,28
2019-08-29,0.5466183916241416,2019,08,29
2019-08-30,0.5382225668826734,2019,08,30
2019-08-31,0.6272056003742348,2019,08,31
2019-09-01,0.6030126497704406,2019,09,01
2019-09-02,0.6058855516865174,2019,09,02
2019-09-03,0.6170835805674444,2019,09,03
2019-09-04,0.5806206663722249,2019,09,04
2019-09-05,0.6172545707818102,2019,09,05
2019-09-06,0.6256383986727638,2019,09,06
2019-09-07,0.5132822752439209,2019,09,07
2019-09-08,0.5931814836574271,2019,09,08
2019-09-09,0.6275918120052909,2019,09,09
2019-09-10,0.6089443585369984,2019,09,10
2019-09-11,0.633175595256681,2019,09,11
2019-09-12,0.6238078474994264,2019,09,12
2019-09-14,0.6226682433060996,2019,09,14
2019-09-15,0.6255863403101845,2019,09,15
2019-09-16,0.6310801554532153,2019,09,16
2019-09-18,0.6248556599765405,2019,09,18
2019-09-19,0.6038119662907323,2019,09,19
2019-09-20,0.5142908438045665,2019,09,20
2019-09-22,0.6023549592052571,2019,09,22
2019-09-23,0.5160567488031078,2019,09,23
2019-09-24,0.579154567285117,2019,09,24
2019-09-25,0.579154567285117,2019,09,25
2019-09-26,0.6214417792220447,2019,09,26
2019-09-27,0.6330192004445163,2019,09,27
2019-09-28,0.6186109822125543,2019,09,28
2019-09-29,0.6235842774853553,2019,09,29
2019-09-30,0.6344892271154895,2019,09,30
2019-10-01,0.6245555315429946,2019,10,01
2019-10-02,0.5545959202484195,2019,10,02
2019-10-03,0.5472194307374035,2019,10,03
2019-10-04,0.4804212460030333,2019,10,04
2019-10-05,0.6166727466428934,2019,10,05
2019-10-06,0.5045131960727267,2019,10,06
2019-10-07,0.5400980891473509,2019,10,07
2019-10-08,0.5638010955713344,2019,10,08
2019-10-09,0.5103435988315184,2019,10,09
2019-10-11,0.545883250825387,2019,10,11
2019-10-12,0.5086082849505864,2019,10,12
2019-10-13,0.4851164061811391,2019,10,13
2019-10-15,0.5431263897223955,2019,10,15
2019-10-16,0.4825519863291427,2019,10,16
2019-10-17,0.4844063516267469,2019,10,17
2019-10-19,0.5603992207687444,2019,10,19
2019-10-20,0.5597954014518004,2019,10,20
2019-10-21,0.6305397563028011,2019,10,21
2019-10-22,0.6305397563028011,2019,10,22
2019-10-23,0.6226557213384882,2019,10,23
2019-10-24,0.6157135511148008,2019,10,24
2019-10-25,0.5209654203244353,2019,10,25
2019-10-26,0.6235963694912402,2019,10,26
2019-10-27,0.622170908972674,2019,10,27
2019-10-28,0.6027727912897648,2019,10,28
2019-10-29,0.575383431151218,2019,10,29
2019-10-30,0.6220562072521827,2019,10,30
2019-10-31,0.4991097151973034,2019,10,31
2019-11-02,0.5427499752448267,2019,11,02
2019-11-03,0.4706782247944232,2019,11,03
2019-11-04,0.6244605369983831,2019,11,04
2019-11-05,0.5088719962144453,2019,11,05
2019-11-07,0.564037603523097,2019,11,07
2019-11-08,0.4895064142828583,2019,11,08
2019-11-09,0.608529821703965,2019,11,09
2019-11-11,0.6375460671527912,2019,11,11
2019-11-12,0.4987598607297465,2019,11,12
2019-11-13,0.5147320851362834,2019,11,13
2019-11-15,0.544050098034227,2019,11,15
2019-11-16,0.4914090101427583,2019,11,16
2019-11-17,0.5075111117430335,2019,11,17
2019-11-18,0.5075111117430335,2019,11,18
2019-11-19,0.5772446328872665,2019,11,19
2019-11-20,0.505410041261496,2019,11,20
2019-11-21,0.5487870989733444,2019,11,21
2019-11-22,0.5451278038203314,2019,11,22
2019-11-23,0.5121671896859459,2019,11,23
2019-11-24,0.4994531904671795,2019,11,24
2019-11-25,0.5763823583534547,2019,11,25
2019-11-26,0.5294198018106425,2019,11,26
2019-11-27,0.5144070248161726,2019,11,27
2019-11-28,0.516943184630293,2019,11,28
2019-11-29,0.5491682834229459,2019,11,29
2019-11-30,0.5570723111940115,2019,11,30
2019-12-01,0.5093553154154193,2019,12,01
2019-12-02,0.5453020695250934,2019,12,02
2019-12-04,0.5500555740918517,2019,12,04
2019-12-05,0.5113973135253735,2019,12,05
2019-12-06,0.5533005926646115,2019,12,06
2019-12-08,0.5630791879337067,2019,12,08
2019-12-09,0.5147746937436997,2019,12,09
2019-12-10,0.5230138814687698,2019,12,10
2019-12-12,0.5547292853477962,2019,12,12
2019-12-13,0.5225720508597195,2019,12,13
2019-12-14,0.4913008204155893,2019,12,14
2019-12-15,0.4913008204155893,2019,12,15
2019-12-16,0.6169737850521451,2019,12,16
2019-12-17,0.64475509956639,2019,12,17
2019-12-18,0.6368490491999892,2019,12,18
2019-12-19,0.6450206902966883,2019,12,19
2019-12-20,0.5342099827489292,2019,12,20
2019-12-21,0.5093359700319918,2019,12,21
2019-12-22,0.5573340499509916,2019,12,22
2019-12-23,0.5412328518661619,2019,12,23
2019-12-24,0.533320172573126,2019,12,24
2019-12-25,0.5062967694630387,2019,12,25
2019-12-26,0.5905228085135799,2019,12,26
2019-12-27,0.5574857410710352,2019,12,27
2019-12-28,0.5163507192283734,2019,12,28
2019-12-29,0.5806359294121046,2019,12,29
2019-12-31,0.5750850963899133,2019,12,31
2020-01-01,0.6046324141355202,2020,01,01
2020-01-02,0.6450777978158367,2020,01,02
2020-01-04,0.6447608207153281,2020,01,04
2020-01-05,0.6483242892850811,2020,01,05
