date,Temperature
2/1/2017,18.45570978
2/10/2017,22.0607138
2/17/2017,22.14833749
2/26/2017,20.42888106
3/5/2017,4.99248477
3/14/2017,25.43451469
3/21/2017,24.23900956
3/30/2017,24.37913158
4/6/2017,28.05449943
4/15/2017,31.73552651
4/22/2017,31.18929016
5/1/2017,32.08249406
5/8/2017,32.34270038
5/17/2017,33.2075644
5/24/2017,35.3942957
6/2/2017,36.84592637
6/9/2017,40.89845781
6/18/2017,38.98468737
6/25/2017,32.13111369
7/11/2017,4.14286662
8/21/2017,25.14686428
9/6/2017,20.72479899
9/22/2017,30.94018091
9/29/2017,10.90954393
10/8/2017,-91.62709526
10/15/2017,31.02927964
10/24/2017,32.55665356
10/31/2017,30.70583089
11/9/2017,28.92718683
11/16/2017,27.21111659
11/25/2017,26.99605999
12/2/2017,16.04042713
12/11/2017,23.51268031
12/18/2017,19.57346409
12/27/2017,22.87642207
1/3/2018,14.99388357
1/12/2018,21.52996648
1/19/2018,19.89637203
1/28/2018,22.09631736
2/4/2018,23.2707812
2/13/2018,23.06858077
2/20/2018,22.27555954
3/1/2018,21.54017772
3/8/2018,26.66625972
3/17/2018,28.94133847
3/24/2018,14.59778341
4/2/2018,34.41687985
4/9/2018,32.91633897
4/18/2018,36.71987202
4/25/2018,38.81220648
5/4/2018,41.28895223
5/11/2018,43.51911213
5/20/2018,44.54265145
5/27/2018,48.02393412
6/5/2018,44.90044888
6/12/2018,45.94573186
6/21/2018,43.87079669
7/7/2018,45.89371139
9/9/2018,37.93121441
9/16/2018,33.16277107
9/25/2018,7.261086133
10/2/2018,28.50039156
10/11/2018,30.21070014
10/18/2018,32.92372708
10/27/2018,34.42796973
11/3/2018,14.71875698
11/12/2018,30.74095386
11/19/2018,27.29874925
11/28/2018,27.27022157
12/5/2018,22.34931309
12/14/2018,24.27161381
12/21/2018,23.62493634
12/30/2018,19.87401296
1/6/2019,20.43937318
1/15/2019,19.95008066
1/22/2019,21.64942829
1/31/2019,19.607048
2/7/2019,23.30136796
2/16/2019,11.23519862
2/23/2019,25.47970298
3/4/2019,23.50253724
3/11/2019,26.87710052
3/20/2019,31.79726102
3/27/2019,24.30985262
4/5/2019,29.72276933
4/12/2019,33.67886519
4/21/2019,38.69699266
4/28/2019,41.93911294
5/7/2019,42.65156821
5/14/2019,45.72550925
5/23/2019,43.9021932
5/30/2019,45.44825634
6/8/2019,49.86077019
6/15/2019,45.15055565
6/24/2019,54.83442738
7/1/2019,48.11185839
7/10/2019,47.060819
7/17/2019,-41.44034454
8/11/2019,-123.1485201
10/5/2019,36.93524708
10/14/2019,21.26026492
10/21/2019,27.8453558
10/30/2019,30.92385895
11/6/2019,-79.21395727
11/15/2019,25.3350291
11/22/2019,30.81649021
12/1/2019,26.35997717
12/8/2019,24.82310713
12/17/2019,20.99450055
12/24/2019,21.29522374
1/2/2020,18.09468387
1/9/2020,18.63256864
1/18/2020,14.82528534
1/25/2020,17.7286941
2/3/2020,17.76649657
2/10/2020,19.06380581
2/19/2020,18.58412103
2/26/2020,18.42190488
3/6/2020,4.469606516
3/13/2020,23.56336766
3/22/2020,24.07991874
3/29/2020,5.028985161
4/7/2020,28.73823862
4/14/2020,26.9675149
4/23/2020,31.09303802
4/30/2020,34.56737825
5/9/2020,32.20195374
5/16/2020,-8.07992361
5/25/2020,35.09333004
6/1/2020,35.04970908
6/10/2020,35.92348516
6/17/2020,-73.41651395
6/26/2020,34.71357749
7/3/2020,21.32087106
7/12/2020,27.04011454
7/28/2020,13.30710687
8/4/2020,-123.1485201
9/5/2020,-21.11291233
9/14/2020,24.37795583
9/21/2020,29.41437799
9/30/2020,34.48528681
10/7/2020,10.19247495
10/16/2020,31.49176219
10/23/2020,28.2780845
11/1/2020,18.60169789
11/17/2020,25.59136319
11/24/2020,30.8201287
12/3/2020,25.581395
12/10/2020,23.49991552
12/19/2020,23.44098217
12/26/2020,0.415177609
1/4/2021,18.99560931
1/11/2021,19.46331384
1/20/2021,-38.81443019
1/27/2021,16.0378197
2/5/2021,21.58890445
2/12/2021,17.73837267
2/21/2021,20.49726231
2/28/2021,22.19487621
3/9/2021,22.91474957
3/16/2021,26.36385354
3/25/2021,27.67401632
4/1/2021,27.17789939
4/10/2021,26.53076628
4/17/2021,29.09159346
4/26/2021,31.05218183
5/3/2021,31.37605155
5/12/2021,32.727689
5/19/2021,33.04913047
5/28/2021,33.17650413
6/4/2021,3.961582592
6/13/2021,35.51746708
6/29/2021,32.85208058
7/6/2021,-4.386525773
7/15/2021,34.06752732
8/16/2021,30.8558683
9/24/2021,37.08631366
10/3/2021,33.87391381
10/10/2021,26.89850293
10/19/2021,25.26581041
10/26/2021,31.63590118
11/4/2021,25.00249058
11/11/2021,28.75857327
11/20/2021,22.28783212
11/27/2021,22.05400628
12/6/2021,24.66596294
12/13/2021,23.96204636
12/22/2021,23.20801522
12/29/2021,20.56141167
1/7/2022,20.5845114
1/14/2022,16.71250279
1/23/2022,1.487938087
1/30/2022,17.92771299
2/8/2022,17.73669298
2/15/2022,19.91989477
2/24/2022,21.2025764
3/3/2022,17.61799597
3/12/2022,24.64040131
3/19/2022,6.517766398
3/28/2022,27.69753521
4/4/2022,29.47501922
4/13/2022,30.05369126
4/20/2022,33.19655938
4/29/2022,29.45958374
5/6/2022,32.86577836
5/15/2022,33.6518743
5/22/2022,35.70306349
5/31/2022,34.00498127
6/7/2022,33.75041471
6/16/2022,37.59621771
6/23/2022,36.16456441
8/3/2022,30.41655089
8/26/2022,38.83760259
9/4/2022,-123.1485201
9/11/2022,26.01199295
9/20/2022,29.35202266
9/27/2022,-123.1485201
10/6/2022,25.56719703
10/13/2022,32.39268132
10/22/2022,29.6696423
10/29/2022,29.59892596
11/7/2022,28.47583092
11/14/2022,26.47213262
11/23/2022,28.06144487
11/30/2022,24.31750729
12/9/2022,22.7364916
12/16/2022,21.17112929
12/25/2022,20.72147611
