,Suspended Matter
2019-01-01,0.673273665050163
2019-01-02,0.6350647912318315
2019-01-03,0.6348020138818633
2019-01-04,0.6055233571958956
2019-01-05,0.5862590482846927
2019-01-06,0.5802945111541221
2019-01-07,0.6127757892676379
2019-01-08,0.5124728723001037
2019-01-09,0.5776152278684142
2019-01-10,0.5523965358190122
2019-01-11,0.6065293814932938
2019-01-11,0.5912748843810541
2019-01-12,0.6305894301758715
2019-01-14,0.581337355516718
2019-01-15,0.6044143262561887
2019-01-15,0.589455577044497
2019-01-16,0.6591663286153214
2019-01-18,0.5845757108141753
2019-01-19,0.6258132970985052
2019-01-19,0.5912748843810541
2019-01-20,0.6230018293966229
2019-01-22,0.5642942311139904
2019-01-23,0.5703795979744293
2019-01-23,0.6191993428515881
2019-01-24,0.6330310149822926
2019-01-25,
2019-01-26,0.6630232206986156
2019-01-27,0.5703093935941608
2019-01-28,0.63625994871792
2019-01-29,0.5784511931444856
2019-01-30,0.6450576443349413
2019-01-31,0.6074088257004937
2019-02-01,0.612174219236499
2019-02-02,0.6212209183960429
2019-02-03,0.5974988305324337
2019-02-04,0.5960050834561026
2019-02-05,0.5795382394766051
2019-02-06,0.562742726130496
2019-02-07,0.5812106310298873
2019-02-07,0.5797378134663018
2019-02-08,0.6632561746535303
2019-02-10,0.5662225792074106
2019-02-11,0.6438662675553455
2019-02-11,0.608355500013438
2019-02-12,0.6669479747380422
2019-02-14,0.5848320959908755
2019-02-15,0.5966337260480722
2019-02-15,0.6112872650831821
2019-02-16,0.6140162260880178
2019-02-18,0.5536637513216902
2019-02-19,0.6008067782916311
2019-02-19,0.6103482677481848
2019-02-20,0.6409562669977102
2019-02-21,
2019-02-22,0.6397675290875272
2019-02-23,0.6245373547597693
2019-02-24,0.6380889699821891
2019-02-25,0.5827733364856696
2019-02-26,0.6633526988224991
2019-02-27,0.625036507340839
2019-02-28,0.6235262417109297
2019-03-01,0.6222315757609203
2019-03-02,0.6310399810109105
2019-03-03,0.6270263890180482
2019-03-04,0.6123339898521603
2019-03-05,0.6240706765484082
2019-03-06,0.6160947935663467
2019-03-06,0.5972038179432965
2019-03-07,0.6664616055389668
2019-03-09,0.6151110147494487
2019-03-10,0.616425507233
2019-03-10,0.6573585479295249
2019-03-11,0.670144027168104
2019-03-13,0.567623889005812
2019-03-14,0.6410246704570878
2019-03-14,0.6389918048749638
2019-03-15,0.6348385249153835
2019-03-17,0.6490878904471032
2019-03-18,0.6293144829737937
2019-03-18,0.6361302204375479
2019-03-19,0.6627862172499007
2019-03-20,
2019-03-21,0.6258492686494562
2019-03-22,0.6369643072650446
2019-03-23,0.7071066035343917
2019-03-24,0.6137881815513818
2019-03-25,0.6721292194181108
2019-03-26,0.6401650262363934
2019-03-27,0.6323645181350807
2019-03-28,0.6457518962004322
2019-03-29,0.6450271465975135
2019-03-30,0.6428218009050966
2019-03-31,0.66698204018525
