,Suspended Matter
2018-09-02,
2018-09-02,0.6109830605022508
2018-09-02,0.6347465082712807
2018-09-03,
2018-09-03,0.6358944382616856
2018-09-06,0.5972301709863309
2018-09-06,0.6397711051943329
2018-09-07,0.6281547693424671
2018-09-07,0.623896946967595
2018-09-10,0.6434293017858366
2018-09-10,0.6436438395004144
2018-09-11,0.5893442645266516
2018-09-11,0.6183493445551724
2018-09-14,0.5486055628277823
2018-09-14,0.5585415926318753
2018-09-15,0.5877683707134651
2018-09-15,0.5203180925813239
2018-09-18,0.48546779980760235
2018-09-18,0.5696675755075661
2018-09-19,0.5595359309017474
2018-09-19,0.5035373208922526
2018-09-22,0.4828744889111942
2018-09-22,0.5705199292558416
2018-09-23,0.6225120480842041
2018-09-23,0.6295547165730938
2018-09-25,0.6383472538172158
2018-09-25,0.6406895576800693
2018-09-26,0.5421729001129266
2018-09-26,0.49845074049815463
2018-09-29,0.5754488982953532
2018-09-29,0.5041503986398178
2018-09-30,0.5660278432201997
2018-09-30,0.5437599959635259
2018-10-03,0.6037108974374041
2018-10-03,0.592486429556832
2018-10-04,0.5646720410005813
2018-10-04,0.5504751906486275
2018-10-07,0.5644556339735826
2018-10-07,0.5650444601108304
2018-10-08,0.5722015010139234
2018-10-08,0.5873767570024442
2018-10-11,0.4990001675761321
2018-10-11,0.5792080500059306
2018-10-12,0.5926986048057823
2018-10-12,0.5652187030354483
2018-10-15,0.5278418664818293
2018-10-15,0.5816666675098621
2018-10-16,0.6000787935051102
2018-10-16,0.564996000630785
2018-10-19,0.5139254620168169
2018-10-19,0.5983986781687777
2018-10-20,0.591274884381054
2018-10-20,0.5411668433318122
2018-10-22,
2018-10-22,0.5983986781687777
2018-10-23,0.5761139899097452
2018-10-23,0.6033417187561777
2018-10-26,0.5764930122715278
2018-10-26,0.5976794092408875
2018-10-27,0.6078988742914636
2018-10-27,0.595794303810446
2018-10-30,0.606699446582299
2018-10-30,0.5607170612831213
2018-10-31,0.6127564721202683
2018-10-31,0.5868559159978736
2018-11-02,0.5341909727322841
2018-11-03,
2018-11-03,0.6054321703451074
2018-11-04,0.6017568681753085
2018-11-06,0.5513649141953924
2018-11-07,0.6144785796073555
2018-11-07,0.5796159429988925
2018-11-08,0.5780174962587558
2018-11-10,0.5410450049022711
2018-11-11,0.6123056528634123
2018-11-11,0.5960050834561026
2018-11-12,0.580420193549495
2018-11-13,0.5375226221645946
2018-11-14,
2018-11-15,0.5965158382313294
2018-11-16,0.5843187092706887
2018-11-17,0.5615093103986284
2018-11-18,0.6042389233826574
2018-11-18,0.5997204629656812
2018-11-19,0.636725927667389
2018-11-21,0.5712491132257305
2018-11-22,0.6081145139106806
2018-11-22,0.5943710659712399
2018-11-23,0.6048767812133323
2018-11-25,0.5419261728769431
2018-11-26,0.6321266036655633
2018-11-26,0.5706687115030106
2018-11-27,0.6155655075180589
2018-11-29,0.5546653360226284
2018-11-30,0.5782426864917719
2018-11-30,0.5557494655013949
