Date,Salinity
2018-12-18,0.04268359549469019
2018-12-23,0.13516690131965692
2018-12-28,0.07588226139519107
2019-01-02,0.11478074008314729
2019-01-07,0.09595010869110082
2019-01-12,0.19116298844397842
2019-01-17,0.14390002121930934
2019-01-22,0.1303852316133735
2019-01-27,0.12401454675068238
2019-02-01,0.13808159839550388
2019-02-06,0.13607882016865105
2019-02-11,0.1847452193874583
2019-02-16,0.1278014913035152
2019-02-21,0.15599986855740688
2019-02-26,0.13686746826997662
2019-03-08,0.16996094651023247
2019-03-13,0.15784932980547117
2019-03-18,0.13412746595348218
2019-03-23,0.13948647146550242
2019-03-28,0.14282027814253181
2019-04-02,0.140358586330651
2019-04-07,0.12179178272760893
2019-04-12,0.12686624680668665
2019-04-17,0.11015312717519439
2019-04-22,0.07200048537488551
2019-04-27,0.0936149928475135
2019-05-02,0.1078463489200466
2019-05-07,0.09251307298730739
2019-05-12,0.10395196074106873
2019-05-17,0.09209239614954827
2019-05-22,0.10347345772624802
2019-05-27,0.0849533826864631
2019-06-01,0.09734378507480705
2019-06-06,0.08107792485987629
2019-06-11,0.09616236106708637
2019-10-04,0.07899536491488537
2019-10-09,0.16345404013688927
2019-10-14,0.1849740514394585
2019-11-23,0.15598237319406752
2019-11-28,0.19859869155242668
2019-12-03,0.19683725028128649
2019-12-08,0.26396218557046575
2019-12-13,0.12174025099768496
2019-12-18,0.16654760581324568
2019-12-23,0.10920178109445264
2019-12-28,0.1711639365129458
2020-01-12,0.08677194722579357
2020-01-17,0.13783258407334623
2020-02-01,0.1037986193070347
2020-02-06,0.10938795859605548
2020-02-11,0.09728545234471968
2020-02-16,0.0812812746604593
2020-02-21,0.021364435119169144
2020-02-26,0.1258741987981544
2020-03-02,0.07822056237778018
2020-03-07,0.09819433817551167
2020-03-12,0.07311469009567671
2020-03-17,0.01876519678182312
2020-03-22,0.03202282800547955
2020-04-01,0.0991017927808579
2020-04-06,0.12602430109713683
2020-04-11,0.11954310291532289
2020-04-16,0.1324706062714172
2020-04-21,0.09741332294302792
2020-04-26,0.11860406488765107
2020-05-01,0.09088551437784566
2020-05-06,0.11006155139832784
2020-05-11,0.09556801689743742
2020-05-16,0.11152455408271386
2020-05-21,0.09320127533974222
2020-05-26,0.1062856549700864
2020-05-31,0.0731872960851485
2020-06-05,0.11758373964120777
2020-06-10,0.11764356651102038
2020-06-30,0.14758431638388966
2020-09-28,0.0750196945022757
2020-10-18,0.18152079984075264
2020-10-23,0.21411381679344643
2020-10-28,0.142040164278913
2020-11-02,0.15603130162168283
2020-11-07,0.14289030240593853
2020-11-12,0.15431429815791717
2020-11-17,0.14626682769768187
2020-11-22,0.22092987536157072
2020-11-27,0.15629572226116822
2020-12-02,0.21418907047326166
2020-12-07,0.11649548978023225
2020-12-17,0.12545754385917832
2020-12-22,0.20268833877986214
2020-12-27,0.07746496160438172
2021-01-01,0.166130964946309
2021-01-06,0.2219058103107393
2021-01-16,0.23048226889592466
2021-01-21,0.19746835192753254
2021-01-26,0.1387225194607054
2021-01-31,0.11681670542032643
2021-02-05,0.05513129163240613
2021-02-10,0.1586637914857511
2021-02-15,0.05907786594553812
2021-02-20,0.14051124197303375
2021-02-25,0.08668402551627416
2021-03-02,0.11699492600108752
2021-03-07,0.08733638367310843
2021-03-17,0.11173914895601647
2021-03-27,0.15743458810419514
2021-04-01,0.13805062595117779
2021-04-06,0.11497679455421761
2021-04-11,0.12229496482321353
2021-04-16,0.12719132922859344
2021-04-26,0.11275250907862673
2021-05-06,0.11230454959841102
2021-05-11,0.11699307631190625
2021-05-16,0.09949145714263885
2021-05-21,0.11842131650323859
2021-05-26,0.10405341434107533
2021-07-05,0.11288783712177446
2021-10-13,0.1962392156064165
2021-10-23,0.15932433672867208
2021-10-28,0.1538170227795889
2021-11-02,0.1478941004569348
2021-11-07,0.1906689022608521
2021-11-12,0.060934436443039024
2021-11-27,0.1724418323138345
2021-12-07,0.13606712535065846
2021-12-12,0.2675604897054383
2021-12-22,0.21571397926326566
2021-12-27,0.17788817968141868
2022-01-21,0.12361584902760783
2022-01-26,0.09543724147730318
2022-01-31,0.026816457023550722
2022-02-05,0.028420598910284072
2022-02-10,0.03252205305684165
2022-02-15,0.04087752444344793
2022-02-20,0.07205703533375647
2022-02-20,0.040596349607232754
2022-03-02,0.0385740665300915
2022-03-12,0.043244750181956476
2022-03-17,0.05147509618068866
2022-03-22,0.04616228204418174
2022-03-27,0.06691509923707638
2022-04-01,0.05247662622064643
2022-04-06,0.05862235741726967
2022-04-16,0.05030585870985614
2022-04-26,0.06253772607929994
2022-05-01,0.06294742041532249
2022-05-06,0.08304218495922179
2022-05-11,0.07579044531394614
2022-05-16,0.08300036380719233
2022-05-21,0.07534495371353075
2022-05-26,0.08740912338178224
2022-05-31,0.08186799936654279
2022-10-03,0.09076871542076856
2022-10-13,0.05874944344398002
2022-10-18,0.01837040894753468
2022-10-23,0.024059066361834792
2022-10-28,0.023420569339937816
2022-11-02,0.028565817226017347
2022-11-07,0.02682864073751904
2022-11-12,0.02868116536986086
2022-11-17,0.03517090015249598
2022-11-22,0.015104725536616313
2022-11-27,0.01488013164647888
2022-12-02,0.018572144133600147
2022-12-07,0.016828769542178115
2022-12-17,0.024814816982526595
2022-12-22,0.021098373557483154
2022-12-27,0.016778920698066066
