Date,Temperature
07-01-2016,11.1411347
14-01-2016,20.563696
23-01-2016,20.2541417
30-01-2016,21.24028262
08-02-2016,19.86702123
15-02-2016,24.15603579
24-02-2016,23.15168656
02-03-2016,20.80470465
11-03-2016,25.67529895
18-03-2016,26.78621961
27-03-2016,30.97278443
03-04-2016,28.98814363
12-04-2016,28.70663437
19-04-2016,-4.7447627
28-04-2016,32.93113621
14-05-2016,-14.50036192
21-05-2016,31.84525655
30-05-2016,34.90960466
06-06-2016,33.75691441
15-06-2016,35.6951085
01-07-2016,14.61448626
25-08-2016,34.69457299
10-09-2016,-123.1485201
19-09-2016,-15.97082683
26-09-2016,31.27284521
05-10-2016,26.39708951
12-10-2016,31.91114235
21-10-2016,33.08929727
28-10-2016,29.6063837
06-11-2016,30.19498258
13-11-2016,26.16445429
22-11-2016,26.72436479
29-11-2016,24.52093074
08-12-2016,25.07533251
15-12-2016,24.42164693
24-12-2016,22.30010859
31-12-2016,21.64011254
09-01-2017,23.12650999
16-01-2017,21.08024892
25-01-2017,19.97943609
01-02-2017,19.39054832
10-02-2017,23.58046575
17-02-2017,23.2300305
26-02-2017,21.30126724
05-03-2017,-29.19463396
14-03-2017,26.00320225
21-03-2017,24.64548749
30-03-2017,25.54560509
06-04-2017,28.85088072
15-04-2017,31.85522356
22-04-2017,30.63557968
01-05-2017,32.68784441
08-05-2017,30.91379557
17-05-2017,32.81748398
24-05-2017,33.36520919
02-06-2017,35.81501857
09-06-2017,37.70848444
18-06-2017,35.43705725
25-06-2017,29.25842951
11-07-2017,-31.05920893
21-08-2017,33.31744806
06-09-2017,27.71334845
22-09-2017,31.12145471
29-09-2017,3.608322425
08-10-2017,-86.11115142
15-10-2017,33.63579326
24-10-2017,34.27524996
31-10-2017,30.56382951
09-11-2017,29.18019657
16-11-2017,26.5475106
25-11-2017,26.53592285
02-12-2017,24.37213544
11-12-2017,23.15917768
18-12-2017,15.18724356
27-12-2017,22.0413986
03-01-2018,15.90132517
12-01-2018,20.70463616
19-01-2018,19.18485997
28-01-2018,20.74033555
04-02-2018,21.3312124
13-02-2018,21.44359041
20-02-2018,21.16794814
01-03-2018,21.01154048
08-03-2018,23.77392301
17-03-2018,26.1502654
24-03-2018,20.49877403
02-04-2018,31.21195561
09-04-2018,28.04453676
18-04-2018,31.81621918
25-04-2018,32.07229279
04-05-2018,34.07579333
11-05-2018,34.22368824
20-05-2018,35.33520164
27-05-2018,38.23660368
05-06-2018,35.31511712
12-06-2018,34.67155703
21-06-2018,34.71696076
07-07-2018,35.15487613
09-09-2018,34.62289174
16-09-2018,23.87509031
25-09-2018,14.44032313
02-10-2018,29.11497181
11-10-2018,30.44201683
18-10-2018,32.7755645
27-10-2018,36.40582731
03-11-2018,26.11604776
12-11-2018,30.92614326
19-11-2018,17.33590035
28-11-2018,26.19767071
05-12-2018,19.15459996
14-12-2018,23.97795535
21-12-2018,22.65136119
30-12-2018,20.10075757
06-01-2019,18.50589097
15-01-2019,18.80077821
22-01-2019,19.32936957
31-01-2019,19.07628224
07-02-2019,20.47841832
16-02-2019,-20.86152803
23-02-2019,22.28912882
04-03-2019,21.82213506
11-03-2019,23.81556272
20-03-2019,23.50430686
27-03-2019,18.01384757
05-04-2019,28.10771074
12-04-2019,28.05159511
21-04-2019,32.83645502
28-04-2019,33.27260778
07-05-2019,33.6049115
14-05-2019,35.85861046
23-05-2019,34.67996035
30-05-2019,33.23196516
08-06-2019,36.30366549
15-06-2019,34.28181229
24-06-2019,40.47633494
01-07-2019,38.55981261
10-07-2019,37.49039838
17-07-2019,-33.69749419
11-08-2019,-123.1485201
05-10-2019,30.27927715
14-10-2019,16.49761618
21-10-2019,12.28845138
30-10-2019,32.10853287
06-11-2019,-68.90427475
15-11-2019,26.35107922
22-11-2019,31.78310718
01-12-2019,27.18658035
08-12-2019,25.38770003
17-12-2019,20.05613162
24-12-2019,22.0190752
02-01-2020,18.83542311
09-01-2020,18.91974261
18-01-2020,15.42037619
25-01-2020,18.46293467
03-02-2020,19.38466529
10-02-2020,20.44615435
19-02-2020,20.23178059
26-02-2020,19.7427484
06-03-2020,10.55338026
13-03-2020,24.69674743
22-03-2020,25.85485228
29-03-2020,0.234237246
07-04-2020,30.42513696
14-04-2020,28.2347012
23-04-2020,33.15310994
09-05-2020,34.36362402
16-05-2020,35.7125366
25-05-2020,36.71927668
01-06-2020,34.92080607
10-06-2020,36.88510482
17-06-2020,-96.4734933
26-06-2020,34.97546331
03-07-2020,2.972945491
12-07-2020,15.88306301
28-07-2020,12.06290036
04-08-2020,-123.1485201
05-09-2020,-19.50199369
14-09-2020,31.12277003
21-09-2020,26.09743121
30-09-2020,35.62802653
07-10-2020,-17.66311608
16-10-2020,31.22727122
23-10-2020,28.13638405
01-11-2020,24.75555643
17-11-2020,26.48661166
24-11-2020,31.68398263
03-12-2020,26.5090709
10-12-2020,24.17621256
19-12-2020,23.97723676
26-12-2020,5.648517014
04-01-2021,19.72957105
11-01-2021,19.98568797
20-01-2021,-34.38408366
27-01-2021,16.64138553
05-02-2021,22.8036929
12-02-2021,19.05046292
21-02-2021,21.99312687
28-02-2021,22.86160874
09-03-2021,24.1194014
16-03-2021,26.78518261
25-03-2021,28.71067221
01-04-2021,27.93148093
10-04-2021,28.17801153
17-04-2021,29.35136806
26-04-2021,32.09025367
12-05-2021,32.87613437
19-05-2021,35.49546014
28-05-2021,35.14418593
04-06-2021,5.949423029
13-06-2021,30.44178517
29-06-2021,31.35181835
06-07-2021,-45.97145234
15-07-2021,32.66099541
16-08-2021,30.23801923
24-09-2021,36.63627299
03-10-2021,34.04011896
10-10-2021,27.28746322
19-10-2021,32.61903286
26-10-2021,32.37715518
04-11-2021,29.00636878
11-11-2021,29.11443133
20-11-2021,23.47735098
27-11-2021,22.93184286
06-12-2021,25.52743496
