,Date,Dissolved Oxygen Matter
78,03-06-2018,0.581993421
79,06-06-2018,0.564858919
80,07-06-2018,0.562699683
81,09-06-2018,0.561785964
82,10-06-2018,0.628498697
83,13-06-2018,0.594154636
84,14-06-2018,0.603207836
85,17-06-2018,0.578058289
86,19-06-2018,0.575226707
87,21-06-2018,0.582808888
88,22-06-2018,0.525012827
89,25-06-2018,0.537234667
90,26-06-2018,0.600686461
91,29-06-2018,0.61348619
92,30-06-2018,0.590863296
93,03-07-2018,0.499875256
94,04-07-2018,0.59036152
95,06-07-2018,0.526350482
96,07-07-2018,0.493034166
97,10-07-2018,0.545141075
98,11-07-2018,0.56612527
99,14-07-2018,0.614195482
100,15-07-2018,0.553216127
101,18-07-2018,0.622548429
102,19-07-2018,0.589107213
103,22-07-2018,0.588656018
104,23-07-2018,0.589502085
105,26-07-2018,0.591257769
106,27-07-2018,0.587673528
107,30-07-2018,0.584613862
108,31-07-2018,0.561249484
109,02-08-2018,0.564263795
110,03-08-2018,0.582043064
111,06-08-2018,0.531165635
112,07-08-2018,0.595401038
113,10-08-2018,0.583387492
114,11-08-2018,0.611094204
115,14-08-2018,0.606571
116,15-08-2018,0.606603907
117,18-08-2018,0.62318488
118,19-08-2018,0.584588818
119,22-08-2018,0.583894663
120,23-08-2018,0.578411283
121,26-08-2018,0.596041628
122,27-08-2018,0.562666401
123,29-08-2018,0.587128645
124,30-08-2018,0.593661457
125,02-09-2018,0.588190782
126,03-09-2018,0.59154311
127,07-09-2018,0.476485356
128,10-09-2018,0.583658054
129,10-09-2018,0.584011346
130,11-09-2018,0.594758092
131,11-09-2018,0.59394892
132,14-09-2018,0.483071314
133,14-09-2018,0.483520502
134,15-09-2018,0.454486536
135,15-09-2018,0.410929292
136,18-09-2018,0.40951464
137,18-09-2018,0.401349065
138,19-09-2018,0.414355069
139,19-09-2018,0.422938689
140,22-09-2018,0.377557804
141,22-09-2018,0.391739851
142,23-09-2018,0.597370704
143,23-09-2018,0.602974904
144,25-09-2018,0.479556197
145,25-09-2018,0.462597486
146,26-09-2018,0.435603737
147,26-09-2018,0.4328213
148,29-09-2018,0.423952087
149,29-09-2018,0.389047146
150,30-09-2018,0.42068535
151,30-09-2018,0.421324887
152,03-10-2018,0.440205329
153,03-10-2018,0.397316675
154,04-10-2018,0.444163947
155,04-10-2018,0.44239608
156,07-10-2018,0.450714042
157,07-10-2018,0.427410368
158,08-10-2018,0.419642182
159,08-10-2018,0.457666966
160,11-10-2018,0.431352879
161,11-10-2018,0.470508785
162,12-10-2018,0.437316138
163,12-10-2018,0.489627567
164,15-10-2018,0.414209104
165,15-10-2018,0.392903886
166,16-10-2018,0.427322405
167,16-10-2018,0.40607753
168,19-10-2018,0.415716424
169,19-10-2018,0.396908776
170,20-10-2018,0.401545668
171,20-10-2018,0.432535238
172,22-10-2018,0.416331335
173,22-10-2018,0.406789167
174,23-10-2018,0.432560689
175,23-10-2018,0.443339865
176,26-10-2018,0.395655799
177,26-10-2018,0.461084447
178,27-10-2018,0.464599212
179,27-10-2018,0.414286835
180,30-10-2018,0.377752763
181,30-10-2018,0.38131676
182,31-10-2018,0.392242388
183,31-10-2018,0.384206558
184,02-11-2018,0.37053874
185,03-11-2018,0.370815257
186,04-11-2018,0.41358324
187,06-11-2018,0.471877899
188,07-11-2018,0.394835686
189,08-11-2018,0.418330414
190,10-11-2018,0.403633545
191,11-11-2018,0.395569105
192,12-11-2018,0.417727771
193,14-11-2018,0.391586618
194,15-11-2018,0.398256185
195,16-11-2018,0.414081867
196,17-11-2018,0.472986374
197,18-11-2018,0.4113195
198,19-11-2018,0.430175961
199,21-11-2018,0.38381213
200,22-11-2018,0.39264143
201,22-11-2018,0.41589078
202,23-11-2018,0.42334608
203,25-11-2018,0.400701261
204,26-11-2018,0.391602549
205,27-11-2018,0.405839452
206,29-11-2018,0.400509337
207,30-11-2018,0.396763217
208,01-12-2018,0.403345871
209,03-12-2018,0.433427098
210,04-12-2018,0.374428975
211,05-12-2018,0.524791536
212,06-12-2018,0.499835815
213,07-12-2018,0.447226613
214,08-12-2018,0.40533174
215,09-12-2018,0.431206657
216,10-12-2018,0.455891538
217,11-12-2018,0.467431526
218,12-12-2018,0.420921105
219,13-12-2018,0.399901638
220,14-12-2018,0.382284341
221,15-12-2018,0.40362345
222,16-12-2018,0.435439506
223,18-12-2018,0.382451031
224,19-12-2018,0.344831809
225,20-12-2018,0.392375445
226,22-12-2018,0.377463287
227,23-12-2018,0.353101946
228,23-12-2018,0.362965932
229,24-12-2018,0.384823627
230,26-12-2018,0.370141026
231,27-12-2018,0.380887307
232,28-12-2018,0.40380392
233,30-12-2018,0.428619814
234,02-01-2019,0.477877823
235,03-01-2019,0.411060875
236,04-01-2019,0.402019056
237,05-01-2019,0.487696859
238,06-01-2019,0.479368955
239,07-01-2019,0.485647589
240,08-01-2019,0.439030727
241,09-01-2019,0.40106939
242,10-01-2019,0.423983207
243,11-01-2019,0.472886791
244,11-01-2019,0.395586261
245,12-01-2019,0.436758397
246,14-01-2019,0.388287586
247,15-01-2019,0.406495689
248,15-01-2019,0.425513123
249,16-01-2019,0.413527589
250,18-01-2019,0.37877885
251,19-01-2019,0.363283753
252,19-01-2019,0.346133708
253,20-01-2019,0.404303121
254,22-01-2019,0.375042079
255,23-01-2019,0.45687862
256,23-01-2019,0.391426311
257,24-01-2019,0.410263346
258,26-01-2019,0.630545885
259,27-01-2019,0.422706812
260,28-01-2019,0.412821843
261,29-01-2019,0.446144497
262,30-01-2019,0.394626652
263,31-01-2019,0.384588575
264,01-02-2019,0.496768349
265,02-02-2019,0.497832623
266,03-02-2019,0.478737697
267,04-02-2019,0.402398784
268,05-02-2019,0.434575892
269,06-02-2019,0.413590693
270,07-02-2019,0.471355271
271,08-02-2019,0.435902354
272,10-02-2019,0.394213389
273,11-02-2019,0.379328772
274,12-02-2019,0.427534572
275,14-02-2019,0.395644079
276,15-02-2019,0.383146758
277,16-02-2019,0.428671642
278,18-02-2019,0.387330183
279,19-02-2019,0.548384119
280,19-02-2019,0.398324251
281,20-02-2019,0.396822221
282,22-02-2019,0.45062348
283,23-02-2019,0.391356603
284,24-02-2019,0.426129443
285,25-02-2019,0.484425832
286,26-02-2019,0.415925583
287,27-02-2019,0.548536617
288,28-02-2019,0.510169212
289,01-03-2019,0.513141027
290,02-03-2019,0.514260758
291,03-03-2019,0.41757516
292,04-03-2019,0.59008159
293,05-03-2019,0.432560556
294,06-03-2019,0.455729457
295,06-03-2019,0.48721216
296,07-03-2019,0.435100611
297,09-03-2019,0.437161007
298,10-03-2019,0.438457735
299,10-03-2019,0.401641808
300,11-03-2019,0.472410602
301,13-03-2019,0.452172774
302,14-03-2019,0.493768062
303,14-03-2019,0.438735178
304,15-03-2019,0.581723273
305,17-03-2019,0.51670973
306,18-03-2019,0.51400674
307,18-03-2019,0.607582548
308,19-03-2019,0.441747432
309,21-03-2019,0.557653437
310,22-03-2019,0.427114929
311,23-03-2019,0.485330924
312,24-03-2019,0.577126145
313,25-03-2019,0.518212777
314,26-03-2019,0.483884091
315,27-03-2019,0.55060861
316,28-03-2019,0.605009538
317,29-03-2019,0.601575954
318,30-03-2019,0.511484697
319,31-03-2019,0.541393993
320,01-04-2019,0.545696664
321,02-04-2019,0.532563863
322,02-04-2019,0.60519685
323,03-04-2019,0.544503395
324,03-04-2019,0.566313395
325,05-04-2019,0.524673814
326,07-04-2019,0.511817619
327,09-04-2019,0.533538775
328,10-04-2019,0.507762178
329,11-04-2019,0.563744643
330,13-04-2019,0.513788002
331,14-04-2019,0.51193773
332,15-04-2019,0.511705106
333,17-04-2019,0.587610893
334,19-04-2019,0.490207122
335,20-04-2019,0.549609598
336,21-04-2019,0.699467354
337,22-04-2019,0.493292803
338,24-04-2019,0.62880075
339,25-04-2019,0.572390602
340,26-04-2019,0.571109785
341,27-04-2019,0.549234688
342,28-04-2019,0.621018437
343,29-04-2019,0.571973221
344,01-05-2019,0.56152615
345,02-05-2019,0.566993808
346,03-05-2019,0.574113532
347,04-05-2019,0.68011967
348,06-05-2019,0.575609626
349,07-05-2019,0.554989926
350,08-05-2019,0.603267681
351,10-05-2019,0.565400374
352,11-05-2019,0.506943743
353,12-05-2019,0.495409628
354,13-05-2019,0.678098495
355,14-05-2019,0.62734756
356,16-05-2019,0.531119839
357,17-05-2019,0.606608033
358,18-05-2019,0.648454557
359,19-05-2019,0.500974926
360,20-05-2019,0.590859432
361,21-05-2019,0.6040639
362,22-05-2019,0.579919248
363,23-05-2019,0.502913786
364,24-05-2019,0.57567557
365,25-05-2019,0.598753342
366,26-05-2019,0.576955442
367,27-05-2019,0.592845022
368,30-05-2019,0.496543522
369,31-05-2019,0.330395319
370,02-06-2019,0.438537102
371,03-06-2019,0.525462075
372,04-06-2019,0.581428183
373,06-06-2019,0.575942968
374,07-06-2019,0.527293933
375,08-06-2019,0.559471563
376,10-06-2019,0.627386227
377,11-06-2019,0.514195111
378,12-06-2019,0.568779868
379,13-06-2019,0.638834097
380,14-06-2019,0.6392621
381,15-06-2019,0.496559323
382,16-06-2019,0.570591995
383,17-06-2019,0.62777042
384,18-06-2019,0.604695865
385,19-06-2019,0.510345336
386,20-06-2019,0.588575183
387,21-06-2019,0.582399704
388,22-06-2019,0.608536845
389,23-06-2019,0.585541475
390,25-06-2019,0.539532138
391,26-06-2019,0.464110365
392,27-06-2019,0.587822399
393,29-06-2019,0.537934217
394,30-06-2019,0.485613416
395,30-06-2019,0.59546779
396,01-07-2019,0.595095783
397,03-07-2019,0.584257547
398,04-07-2019,0.600737467
399,05-07-2019,0.587815407
400,07-07-2019,0.588635124
401,08-07-2019,0.581734315
402,09-07-2019,0.588994247
403,10-07-2019,0.587930997
404,11-07-2019,0.559675796
405,12-07-2019,0.521569924
406,13-07-2019,0.580732366
407,14-07-2019,0.530102493
408,15-07-2019,0.530176305
409,16-07-2019,0.538527661
410,17-07-2019,0.508082027
411,18-07-2019,0.558070295
412,19-07-2019,0.518990969
413,20-07-2019,0.573155044
414,22-07-2019,0.492549765
415,23-07-2019,0.58457763
416,24-07-2019,0.577488183
417,26-07-2019,0.451030883
418,27-07-2019,0.416120043
419,28-07-2019,0.573740101
420,30-07-2019,0.562441885
421,31-07-2019,0.601560853
422,01-08-2019,0.596186262
423,03-08-2019,0.600919315
424,04-08-2019,0.600460711
425,05-08-2019,0.596489174
426,06-08-2019,0.60235652
427,07-08-2019,0.584106347
428,08-08-2019,0.57559687
429,09-08-2019,0.57851609
430,10-08-2019,0.581780409
431,11-08-2019,0.569366717
432,12-08-2019,0.578901589
433,13-08-2019,0.611142531
434,14-08-2019,0.564266804
435,15-08-2019,0.588206407
436,16-08-2019,0.591187143
437,18-08-2019,0.584209301
438,19-08-2019,0.595648754
439,20-08-2019,0.589879707
440,22-08-2019,0.554821553
441,23-08-2019,0.553570594
442,24-08-2019,0.571075923
443,26-08-2019,0.594605214
444,27-08-2019,0.595389157
445,28-08-2019,0.492616024
446,30-08-2019,0.609661543
447,31-08-2019,0.594367856
448,01-09-2019,0.484939511
449,02-09-2019,0.578833555
450,03-09-2019,0.616647957
451,04-09-2019,0.49645928
452,05-09-2019,0.59117968
453,06-09-2019,0.58979456
454,07-09-2019,0.581157823
455,08-09-2019,0.549993367
456,09-09-2019,0.586855721
457,10-09-2019,0.609405582
458,11-09-2019,0.599417835
459,12-09-2019,0.587146921
460,14-09-2019,0.580467164
461,15-09-2019,0.588518869
462,16-09-2019,0.575358463
463,18-09-2019,0.570327294
464,19-09-2019,0.527585898
465,20-09-2019,0.505678247
466,22-09-2019,0.498465476
467,23-09-2019,0.617270315
468,24-09-2019,0.487547167
469,26-09-2019,0.58764511
470,27-09-2019,0.605534789
471,28-09-2019,0.59429501
472,29-09-2019,0.555484293
473,30-09-2019,0.57471302
474,01-10-2019,0.582980972
475,02-10-2019,0.453150911
476,03-10-2019,0.476629079
477,04-10-2019,0.418521123
478,05-10-2019,0.589326499
479,06-10-2019,0.467360421
480,07-10-2019,0.397132822
481,08-10-2019,0.54926921
482,09-10-2019,0.417380876
483,11-10-2019,0.368810948
484,12-10-2019,0.364540681
485,13-10-2019,0.392337115
486,15-10-2019,0.359647344
487,16-10-2019,0.379042028
488,17-10-2019,0.391781358
489,19-10-2019,0.361225356
490,20-10-2019,0.379379899
491,21-10-2019,0.597689421
492,23-10-2019,0.591322405
493,24-10-2019,0.566839926
494,25-10-2019,0.360119123
495,26-10-2019,0.586054188
496,27-10-2019,0.588239358
497,28-10-2019,0.521555957
498,29-10-2019,0.434072006
499,30-10-2019,0.577647272
500,31-10-2019,0.414151935
501,01-11-2019,0.569702794
502,02-11-2019,0.492868167
503,03-11-2019,0.371592143
504,04-11-2019,0.581772339
505,05-11-2019,0.370854011
506,07-11-2019,0.338183463
507,08-11-2019,0.383536394
508,09-11-2019,0.417992052
509,11-11-2019,0.585436924
510,12-11-2019,0.360698435
511,13-11-2019,0.38990264
512,15-11-2019,0.363309128
513,16-11-2019,0.355301389
514,16-11-2019,0.392329837
515,17-11-2019,0.36782914
516,19-11-2019,0.450579939
517,20-11-2019,0.37119281
518,21-11-2019,0.449964813
519,22-11-2019,0.404720981
520,23-11-2019,0.387973289
521,24-11-2019,0.365774897
522,25-11-2019,0.4240001
523,26-11-2019,0.408439292
524,27-11-2019,0.419807343
525,28-11-2019,0.384059406
526,29-11-2019,0.376547037
527,30-11-2019,0.365292504
528,01-12-2019,0.432714795
529,01-12-2019,0.374874119
530,02-12-2019,0.437896719
531,04-12-2019,0.390405029
532,05-12-2019,0.379469041
533,05-12-2019,0.384751341
534,06-12-2019,0.390895444
535,08-12-2019,0.478347098
536,09-12-2019,0.33274201
537,09-12-2019,0.363698021
538,10-12-2019,0.388268663
539,12-12-2019,0.364719127
540,13-12-2019,0.371291639
541,14-12-2019,0.363350303
542,16-12-2019,0.590713265
543,17-12-2019,0.563824528
544,18-12-2019,0.599162132
545,19-12-2019,0.579537464
546,20-12-2019,0.378238032
547,21-12-2019,0.384901854
548,22-12-2019,0.369972486
549,23-12-2019,0.410885195
550,24-12-2019,0.418580352
551,25-12-2019,0.352537248
552,26-12-2019,0.575146729
553,27-12-2019,0.538326469
554,28-12-2019,0.411149279
555,29-12-2019,0.346840319
556,01-01-2020,0.616376144
557,01-01-2020,0.55792229
558,02-01-2020,0.600685313
559,04-01-2020,0.413747028
560,05-01-2020,0.609288837
561,05-01-2020,0.60140847
562,06-01-2020,0.351123984
563,08-01-2020,0.334573225
564,09-01-2020,0.445712245
565,09-01-2020,0.331882955
566,10-01-2020,0.377195847
567,12-01-2020,0.384713792
568,13-01-2020,0.325415426
569,14-01-2020,0.360889387
570,15-01-2020,0.424061153
571,16-01-2020,0.573142385
572,17-01-2020,0.484832761
573,18-01-2020,0.373165152
574,19-01-2020,0.570896696
575,20-01-2020,0.606194988
576,21-01-2020,0.419220734
577,22-01-2020,0.383254844
578,23-01-2020,0.342000946
579,24-01-2020,0.400879045
580,24-01-2020,0.409372292
581,25-01-2020,0.360248941
582,27-01-2020,0.341560122
583,28-01-2020,0.457514521
584,28-01-2020,0.34679559
585,29-01-2020,0.391303391
586,31-01-2020,0.3655019
587,01-02-2020,0.443303984
588,01-02-2020,0.334736317
589,02-02-2020,0.370536788
590,04-02-2020,0.352982709
591,05-02-2020,0.342874592
592,05-02-2020,0.380515945
593,06-02-2020,0.365834315
594,08-02-2020,0.426088924
595,09-02-2020,0.37626229
596,10-02-2020,0.367048659
597,11-02-2020,0.422146725
598,12-02-2020,0.381276425
599,13-02-2020,0.363962309
600,14-02-2020,0.401755049
601,15-02-2020,0.422045453
602,16-02-2020,0.429239139
603,17-02-2020,0.378421912
604,18-02-2020,0.414785463
605,19-02-2020,0.367501087
606,20-02-2020,0.471024745
607,20-02-2020,0.382276197
608,21-02-2020,0.451591953
609,23-02-2020,0.398105493
610,24-02-2020,0.400496385
611,24-02-2020,0.400291787
612,25-02-2020,0.434012657
613,27-02-2020,0.380654133
614,28-02-2020,0.385064447
615,29-02-2020,0.378294562
616,02-03-2020,0.432063883
617,03-03-2020,0.386713374
618,03-03-2020,0.575857702
619,04-03-2020,0.385892637
620,06-03-2020,0.471953514
621,07-03-2020,0.396137443
622,08-03-2020,0.411694971
623,09-03-2020,0.497049496
624,10-03-2020,0.594430756
625,11-03-2020,0.415539267
626,12-03-2020,0.448446446
627,13-03-2020,0.585470182
628,14-03-2020,0.577024837
629,15-03-2020,0.415241355
630,16-03-2020,0.468820209
631,17-03-2020,0.433420225
632,18-03-2020,0.442388221
633,18-03-2020,0.494754761
634,19-03-2020,0.462872952
635,21-03-2020,0.451084253
636,22-03-2020,0.459238704
637,22-03-2020,0.427066479
638,23-03-2020,0.469333632
639,25-03-2020,0.474218822
640,26-03-2020,0.432193943
641,26-03-2020,0.464847765
642,27-03-2020,0.532113708
643,29-03-2020,0.449203282
644,30-03-2020,0.415706615
645,30-03-2020,0.597388594
646,31-03-2020,0.456740215
647,02-04-2020,0.566568901
648,03-04-2020,0.425054765
649,04-04-2020,0.470479356
650,05-04-2020,0.566159118
651,06-04-2020,0.553858614
652,07-04-2020,0.477134861
653,08-04-2020,0.500249384
654,09-04-2020,0.533388337
655,10-04-2020,0.554086041
656,11-04-2020,0.472489213
657,12-04-2020,0.503450346
658,13-04-2020,0.515106062
659,14-04-2020,0.586042269
660,15-04-2020,0.498461329
661,17-04-2020,0.522165378
662,18-04-2020,0.487907453
663,18-04-2020,0.511472219
664,19-04-2020,0.611180973
665,21-04-2020,0.57134155
666,22-04-2020,0.497736832
667,22-04-2020,0.472383395
668,23-04-2020,0.445171317
669,25-04-2020,0.522596155
670,26-04-2020,0.470578361
671,26-04-2020,0.44843797
672,27-04-2020,0.443912841
673,29-04-2020,0.751907444
674,30-04-2020,0.453629954
675,01-05-2020,0.437456047
676,02-05-2020,0.403653617
677,03-05-2020,0.625459095
678,04-05-2020,0.485034177
679,05-05-2020,0.526279102
680,06-05-2020,0.581256744
681,07-05-2020,0.543592267
682,08-05-2020,0.483537369
683,09-05-2020,0.515810167
684,10-05-2020,0.517862476
685,11-05-2020,0.565752214
686,11-05-2020,0.480843176
687,12-05-2020,0.682616431
688,14-05-2020,0.50893693
689,15-05-2020,0.464749665
690,15-05-2020,0.48025083
691,16-05-2020,0.588554462
692,18-05-2020,0.500848615
693,19-05-2020,0.489253605
694,19-05-2020,0.464708571
695,20-05-2020,0.54080096
696,22-05-2020,0.532767817
697,23-05-2020,0.505222575
698,23-05-2020,0.473533729
699,24-05-2020,0.525868119
700,26-05-2020,0.65193786
701,27-05-2020,0.46629198
702,28-05-2020,0.516723021
703,29-05-2020,0.634642067
704,30-05-2020,0.586761025
705,31-05-2020,0.500763717
706,01-06-2020,0.549268187
707,02-06-2020,0.572653541
708,03-06-2020,0.600704999
709,04-06-2020,0.507399735
710,05-06-2020,0.456055582
711,06-06-2020,0.585716934
712,07-06-2020,0.527003422
713,07-06-2020,0.457419095
714,08-06-2020,0.621556579
715,10-06-2020,0.462616044
716,11-06-2020,0.464827903
717,11-06-2020,0.424888535
718,12-06-2020,0.434522256
719,14-06-2020,0.485777613
720,15-06-2020,0.447003637
721,15-06-2020,0.574562626
722,16-06-2020,0.588935037
723,18-06-2020,0.506151913
724,19-06-2020,0.461639838
725,19-06-2020,0.501655216
726,20-06-2020,0.505318484
727,22-06-2020,0.555989905
728,23-06-2020,0.590229812
729,24-06-2020,0.583834815
730,25-06-2020,0.504617593
731,26-06-2020,0.554128875
732,27-06-2020,0.584629871
733,28-06-2020,0.580067072
734,29-06-2020,0.466652677
735,30-06-2020,0.502717481
736,01-07-2020,0.452286443
737,02-07-2020,0.575450251
738,03-07-2020,0.427355389
739,04-07-2020,0.573079532
740,04-07-2020,0.580601649
741,05-07-2020,0.615588169
742,07-07-2020,0.449598907
743,08-07-2020,0.608719508
744,08-07-2020,0.558723308
745,09-07-2020,0.539081376
746,11-07-2020,0.485633717
747,12-07-2020,0.594993914
748,12-07-2020,0.496397556
749,13-07-2020,0.596796145
750,15-07-2020,0.471073685
751,16-07-2020,0.580310019
752,16-07-2020,0.615137026
753,17-07-2020,0.5852839
754,19-07-2020,0.587627125
755,20-07-2020,0.561404151
756,21-07-2020,0.585188895
757,22-07-2020,0.607880483
758,23-07-2020,0.543803493
759,24-07-2020,0.438192554
760,25-07-2020,0.436784946
761,26-07-2020,0.500437824
762,27-07-2020,0.429330698
763,28-07-2020,0.567700209
764,29-07-2020,0.459406299
765,30-07-2020,0.423067532
766,31-07-2020,0.530729406
767,31-07-2020,0.585637421
768,01-08-2020,0.505460641
769,03-08-2020,0.456771119
770,04-08-2020,0.564453008
771,04-08-2020,0.388418581
772,05-08-2020,0.599648381
773,07-08-2020,0.569677908
774,08-08-2020,0.56596451
775,08-08-2020,0.598461117
776,09-08-2020,0.582640764
777,11-08-2020,0.577953555
778,12-08-2020,0.577739839
779,12-08-2020,0.606290961
780,13-08-2020,0.590958609
781,15-08-2020,0.613407168
782,16-08-2020,0.590415038
783,17-08-2020,0.597356816
784,18-08-2020,0.578551238
785,19-08-2020,0.590674451
786,20-08-2020,0.58041591
787,21-08-2020,0.592635163
788,22-08-2020,0.583931701
789,23-08-2020,0.596206033
790,24-08-2020,0.522870152
791,25-08-2020,0.602713556
792,26-08-2020,0.595937141
793,27-08-2020,0.515078463
794,27-08-2020,0.355905948
795,28-08-2020,0.591872725
796,30-08-2020,0.583404004
797,31-08-2020,0.546712129
798,31-08-2020,0.585564975
799,01-09-2020,0.504375284
800,03-09-2020,0.595498796
801,04-09-2020,0.514091207
802,04-09-2020,0.539124759
803,05-09-2020,0.395781295
804,07-09-2020,0.350862034
805,08-09-2020,0.376880581
806,08-09-2020,0.43926374
807,09-09-2020,0.462359134
808,11-09-2020,0.539115103
809,12-09-2020,0.388259237
810,13-09-2020,0.419760324
811,14-09-2020,0.412822885
812,15-09-2020,0.425660494
813,16-09-2020,0.389313475
814,17-09-2020,0.400797349
815,18-09-2020,0.469304996
816,19-09-2020,0.447868146
817,20-09-2020,0.402559716
818,21-09-2020,0.398169027
819,22-09-2020,0.451423869
820,23-09-2020,0.5373722
821,23-09-2020,0.491824752
822,24-09-2020,0.593474162
823,26-09-2020,0.582018844
824,27-09-2020,0.582518662
825,27-09-2020,0.467238965
826,28-09-2020,0.592965259
827,30-09-2020,0.485716346
828,01-10-2020,0.367884731
829,01-10-2020,0.382040546
830,02-10-2020,0.427858251
831,04-10-2020,0.37449098
832,05-10-2020,0.374875163
833,05-10-2020,0.376480728
834,06-10-2020,0.380113176
835,08-10-2020,0.420083068
836,09-10-2020,0.372920686
837,10-10-2020,0.552788263
838,11-10-2020,0.482833237
839,12-10-2020,0.409236195
840,13-10-2020,0.400594281
841,14-10-2020,0.399910637
842,15-10-2020,0.434651352
843,16-10-2020,0.580649763
844,17-10-2020,0.525016643
845,18-10-2020,0.378869253
846,19-10-2020,0.454002756
847,20-10-2020,0.397070625
848,20-10-2020,0.456633577
849,21-10-2020,0.454958531
850,23-10-2020,0.410129733
851,24-10-2020,0.387377813
852,24-10-2020,0.403225006
853,25-10-2020,0.385255171
854,27-10-2020,0.378417358
855,28-10-2020,0.373770433
856,28-10-2020,0.38037002
857,29-10-2020,0.404190602
858,31-10-2020,0.387154362
859,01-11-2020,0.400581302
860,01-11-2020,0.394980562
861,02-11-2020,0.412186085
862,04-11-2020,0.412147386
863,05-11-2020,0.389262144
864,06-11-2020,0.366795759
865,07-11-2020,0.45685976
866,08-11-2020,0.406330837
867,09-11-2020,0.405227089
868,10-11-2020,0.4166722
869,11-11-2020,0.436144709
870,12-11-2020,0.461326381
871,13-11-2020,0.408760074
872,14-11-2020,0.395387696
873,15-11-2020,0.379845471
874,16-11-2020,0.458835142
875,16-11-2020,0.406580651
876,17-11-2020,0.379948314
877,19-11-2020,0.381602759
878,20-11-2020,0.382797538
879,20-11-2020,0.390971755
880,21-11-2020,0.41658313
881,23-11-2020,0.385666342
882,24-11-2020,0.341234737
883,24-11-2020,0.339349988
884,25-11-2020,0.341983635
885,26-11-2020,0.336384282
886,28-11-2020,0.328504494
887,28-11-2020,0.338188068
888,29-11-2020,0.334085881
889,01-12-2020,0.367359738
890,02-12-2020,0.314279139
891,03-12-2020,0.328568075
892,04-12-2020,0.390283315
893,05-12-2020,0.347299145
894,06-12-2020,0.330137233
895,07-12-2020,0.358126247
896,08-12-2020,0.384682337
897,09-12-2020,0.331077125
898,09-12-2020,0.393817738
899,11-12-2020,0.361300446
900,12-12-2020,0.347944538
901,13-12-2020,0.591956837
902,13-12-2020,0.606900308
903,14-12-2020,0.606589463
904,15-12-2020,0.666345991
905,16-12-2020,0.587607986
906,17-12-2020,0.624264605
907,18-12-2020,0.376143571
908,19-12-2020,0.336797719
909,21-12-2020,0.313995577
910,21-12-2020,0.281467589
911,22-12-2020,0.292057442
912,23-12-2020,0.303737988
913,25-12-2020,0.296859614
914,25-12-2020,0.29643951
915,26-12-2020,0.333968166
916,28-12-2020,0.395157317
917,29-12-2020,0.306642221
918,30-12-2020,0.382544335
919,31-12-2020,0.397836863
920,01-03-2021,0.418701775
921,02-03-2021,0.479009636
922,03-03-2021,0.416220066
923,04-03-2021,0.365948249
924,04-03-2021,0.429639728
925,06-03-2021,0.488261553
926,07-03-2021,0.483943377
927,08-03-2021,0.439249856
928,09-03-2021,0.411850536
929,10-03-2021,0.408421055
930,12-03-2021,0.465691885
