,Temperature
2018-05-27,43.08693023451064
2018-06-05,41.732781010212776
2018-06-12,42.720448190808526
2018-06-21,40.31343568055319
2018-07-07,38.535140879872344
2018-09-09,38.037414140553196
2018-09-16,29.37215973034045
2018-09-25,11.631970103276613
2018-10-02,33.25028804859575
2018-10-11,33.00237008872341
2018-10-18,35.64483084617021
2018-10-27,39.20844072123405
2018-11-03,28.98427425548937
2018-11-12,33.07573792842553
2018-11-19,14.048028649914915
2018-11-28,28.615043251021284
2018-12-05,16.87252604178726
2018-12-14,25.473537028808533
2018-12-21,24.197729954170214
2018-12-30,20.85777817740426
2019-01-06,20.8682423284681
2019-01-15,20.07001830034044
2019-01-22,21.82744459404257
2019-01-31,20.604464917404275
2019-02-07,22.985499667617034
2019-02-16,3.708791268297895
2019-02-23,25.113454682127667
2019-03-04,23.637757272851083
2019-03-11,26.458353435276596
2019-03-20,27.65592825404257
2019-03-27,26.753347146255333
2019-04-05,34.434947115191505
2019-04-12,34.01581786697873
2019-04-21,39.50714657970213
2019-04-28,40.067834378680864
2019-05-07,40.48290159697873
2019-05-14,42.626971404127666
2019-05-23,42.044416357574455
2019-05-30,40.048771038765956
2019-06-08,45.08924432851065
2019-06-15,33.5010785997447
2019-06-24,47.90043649170212
2019-07-01,43.34034207570214
2019-07-10,21.67316906957448
2019-07-17,-29.276494797063798
2019-08-11,-123.14852013999999
2019-10-05,26.322303310595753
2019-10-14,22.924196711276608
2019-10-21,23.79357454251065
2019-10-30,34.33886115910639
2019-11-06,-69.60448778455314
2019-11-15,28.846757533574475
2019-11-22,32.85044516004257
2019-12-01,27.84348543519151
2019-12-08,26.48420029242554
2019-12-17,20.049359884425545
2019-12-24,23.099486190382994
2020-01-02,16.398137187489368
2020-01-09,2.6229226762127777
2020-01-18,15.701517238042577
2020-01-25,18.673752282085115
2020-02-03,20.043148461319166
2020-02-10,22.320264898978742
2020-02-19,21.768716869319164
2020-02-26,22.046328776936186
2020-03-06,12.469534491148954
2020-03-13,28.498679467063837
2020-03-22,28.69616587510639
2020-03-29,-2.801328808085084
2020-04-07,35.992708518127664
2020-04-14,33.035103892553195
2020-04-23,38.92340855885107
2020-05-09,41.63048524710639
2020-05-16,42.387497488936184
2020-05-25,44.10848187153191
2020-06-01,40.38016787480852
2020-06-10,45.398511303148936
2020-06-17,-62.988540799106325
2020-06-26,39.14300785940426
2020-07-03,29.060496101489377
2020-07-12,26.377684123063837
2020-07-28,22.08838577574469
2020-08-04,-123.14852013999999
2020-09-05,-19.17981320493614
2020-09-14,34.12640818689362
2020-09-21,26.229370336553202
2020-09-30,36.95218713425534
2020-10-07,-6.965248040680831
2020-10-16,33.895823547829806
2020-10-23,31.90982464102128
2020-11-01,12.919316833617026
2020-11-17,27.791393355914913
2020-11-24,33.481166007106395
2020-12-03,28.025808924723428
2020-12-10,25.538736366340437
2020-12-19,25.36732872365958
2020-12-26,-1.841019524212745
2021-01-04,20.25860573574469
2021-01-11,21.406322712893626
2021-01-20,-41.901012270255286
2021-01-27,17.12877896059575
2021-02-05,24.238500549234043
2021-02-12,19.158429134170216
2021-02-21,23.32528156123405
2021-02-28,26.1405898931915
2021-03-09,26.77515621476596
2021-03-16,31.872116527234052
2021-03-25,34.4930292139149
2021-04-01,33.131225402510644
2021-04-10,32.02233082982981
2021-04-17,35.74581596425532
2021-04-26,37.66684259348937
2021-05-12,40.170826674468096
2021-05-19,37.27874621953192
2021-05-28,43.150411673574474
2021-06-04,1.8388167675744858
2021-06-13,35.02081352012766
2021-06-29,35.15260526055319
2021-07-06,-45.136359706340386
2021-07-15,31.58123656089362
2021-08-16,36.836081115872354
2021-09-24,40.31461057442554
2021-10-03,37.894997448595745
2021-10-10,23.29593749591491
2021-10-19,11.955387519106393
2021-10-26,34.86025465676596
2021-11-04,31.182671995659582
2021-11-11,30.581348544723408
2021-11-20,25.99908548127661
2021-11-27,24.71620722625533
2021-12-06,27.53606160561702
2021-12-13,26.250453782851068
2021-12-22,26.260311902000005
2021-12-29,22.47189165995746
